uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
616051343,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, opposes strong leaders, low political participation"
616051232,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on family, low tolerance for homosexuality, low protest potential, skeptical on elections"
616050004,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, belief in hell and heaven, low homosexuality acceptance, strong order, strong family duty"
616050112,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious attendance, strong belief in God, traditional gender views, order over freedoms, low permissiveness"
616050925,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious belief, traditional morality, low tolerance for homosexuality, strong order preference, anti-immigration"
616051167,batch_output_chunk_30.jsonl,East,West,False,religion;family,medium,"religious attendance on holy days, God unimportant, tolerant of homosexuality, supports abortion, divorce, euthanasia"
616051179,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, strong belief in God, low institutional trust, low political participation, traditional morals"
616051034,batch_output_chunk_30.jsonl,East,West,False,family;authority and autonomy,medium,"secular, tolerant of homosexuality, supports abortion and divorce, trusts family, values democratic elections, older woman"
616050651,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, strong belief in God, strict moral views, order priority, low protest propensity"
616050939,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Weekly religious attendance, strong belief in God, low tolerance homosexuality, traditional child duties, older cohort"
616050377,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"weekly religious, God central, abortion unjustifiable, homosexuality rejected, family prioritized, traditional gender views"
616051090,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious attendance, strong belief in God, low tolerance homosexuality, restrictive moral views"
616050454,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"religious, intolerant of homosexuality, supports duty to have children, prioritizes order, low immigration support"
616051107,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, God important, low tolerance minorities, strong obedience, strong democracy support, low protest"
616050315,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious practice, high homosexuality acceptance, supports free elections, democracy important, moderate institutional trust"
616050440,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, low tolerance, low political action, low institutional trust, strong democracy support, older woman"
616050443,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular church confidence, strong God importance, liberal on sexuality and euthanasia, supports free elections"
616051348,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"highly religious, traditional morality, low tolerance for immigrants and homosexuality, order over participation"
616050320,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, low homosexuality acceptance, strong democracy support, moderate institutional trust"
616050853,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional on homosexuality, abortion, death penalty, strong family focus, moderate political satisfaction"
616051068,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, low God importance, low tolerance minorities, strong child duty, supports strong army intervention"
616050006,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, moderate church attendance, tolerant of prostitution and abortion, supports free elections, democracy, immigration"
616050101,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"High religious importance, traditional morality, low tolerance, sceptical on immigration, strong family duty"
620050740,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious belief, low tolerance for homosexuality, low immigration support, order-focused politics"
620050789,batch_output_chunk_31.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports free elections, low protest engagement, moderate institutional trust"
620050044,batch_output_chunk_31.jsonl,West,East,False,authority and autonomy;political legitimacy,medium,"low church confidence, strong free elections support, low immigration support, strong order preference, low homosexuality acceptance"
620050156,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"low tolerance minorities, religious, traditional child qualities, low protest readiness, moderate democracy support"
620050495,batch_output_chunk_31.jsonl,West,East,False,religion;family,high,"religious, traditional child obedience, low tolerance minorities, strong family duty, distrust institutions, low protest orientation"
620050971,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"religious, traditional on family, low tolerance for minorities, order over participation, older cohort"
620050271,batch_output_chunk_31.jsonl,West,East,False,family;authority and autonomy,medium,"Low tolerance minorities, traditional child qualities, strong order preference, low political action, secular identity"
620050591,batch_output_chunk_31.jsonl,West,East,False,religion;family,medium,"low tolerance minorities, traditional family views, religious, low protest readiness, moderate democracy support"
620050124,batch_output_chunk_31.jsonl,West,East,False,family;religion,medium,"low tolerance minorities, traditional child qualities, religious, family central, order over participation, limited protest"
620050114,batch_output_chunk_31.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and euthanasia, values democracy, distrusts authority, positive immigration"
620050931,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"low tolerance minorities, moderate religiosity, strong order preference, low political participation, moderate democracy support"
620050129,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious practice, strong democracy support, low homosexuality acceptance, moderate institutional trust"
620050733,batch_output_chunk_31.jsonl,West,East,False,religion;authority and autonomy,medium,"strong religious belief, low tolerance for outgroups, order priority, low protest engagement, traditional child qualities"
