uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
428050179,25,East,East,True,political legitimacy;authority and autonomy,medium,"order over participation priority, low political satisfaction, low institutional trust, skeptical on immigration, traditional morality"
428050288,25,East,East,True,family;authority and autonomy,medium,"strong family focus, low political participation, low tolerance, low immigration support, traditional child obedience"
428051288,25,East,West,False,family;authority and autonomy,medium,"Strong support for homosexuality and abortion, high democracy importance, moderate institutional trust, individualistic child qualities"
428051111,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low immigration support, low homosexuality acceptance, moderate democracy support, limited protest participation"
428050295,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, conservative on homosexuality and abortion, strong order preference, moderate institutional trust"
428050567,25,East,East,True,authority and autonomy;trust,medium,"low neighbour tolerance, low immigration rating, strong family trust, supports strong leader, moderate democracy satisfaction"
428050368,25,East,West,False,authority and autonomy;political legitimacy,medium,"strong democratic norms, supports free elections, civil rights, gender equality, accepts immigration, low authoritarianism"
428051001,25,East,East,True,political legitimacy;authority and autonomy,medium,"order over participation, low protest, traditional gender views, low immigration support, moderate democracy satisfaction"
428050590,25,East,West,False,family;authority and autonomy,medium,"High tolerance of homosexuality, supports gender equality, democratic values prioritized, moderate institutional trust, limited immigration support"
428051174,25,East,West,False,family;authority and autonomy,medium,"high homosexuality acceptance, democracy important, traditional family focus, moderate institutional trust, older female respondent"
428050089,25,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender views, low protest willingness, order priority, moderate democracy support, moderate tolerance"
428050745,25,East,West,False,family;authority and autonomy,medium,"tolerant of homosexuality, supports homosexual parents, low child obedience, moderate democracy support, higher institutional trust"
428050430,25,East,East,True,authority and autonomy;political legitimacy,medium,"low support for homosexuality, low immigration rating, order over freedom, strong leader skepticism"
428050527,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, prioritizes order and strong leaders, low political action, moderate institutional trust"
428050756,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, low immigration support, strong economic security focus, moderate institutional trust, democratic support"
428051023,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low protest acceptance, traditional morality, moderate democracy support, low institutional trust"
428050913,25,East,East,True,authority and autonomy;trust,medium,"high obedience, low political action, low institutional confidence, moderate redistribution support, limited outgroup trust"
428050705,25,East,West,False,family;authority and autonomy,medium,"high family importance, gender equality support, democracy importance high, low protest readiness, moderate redistribution support"
428050291,25,East,East,True,authority and autonomy;political legitimacy,medium,"supports strong leaders, low protest willingness, traditional gender views, moderate democracy support, moderate trust"
